areaid,tsdatetime,month,population,epi.q75,epi.q95,initdate,epiq95_case
alto paraguay,2020-07-31,7,18347.7583986521,5.54127877228501,146.90743424033,20201001,26.9542211040744
alto paraguay,2020-08-31,8,18347.7583986521,1.00000003888011,29.5695113735914,20201001,5.42534250648851
alto paraguay,2020-09-30,9,18347.7583986521,1.00000003888011,179.906834001161,20201001,33.0088712451971
alto paraguay,2020-10-31,10,18347.7583986521,5.54127877228501,274.966115890944,20201001,50.4501186218282
alto parana,2012-01-31,1,743359.791946411,1.47515121565413,6.35188334218449,20201001,47.2173467971413
alto parana,2012-02-29,2,743359.791946411,3.14032783410657,12.1744018069675,20201001,90.4996079429941
alto parana,2012-03-31,3,743359.791946411,7.45910099635168,54.5298431246192,20201001,405.352928399873
alto parana,2012-04-30,4,743359.791946411,2.0655971989897,15.9271204062317,20201001,118.395809114818
alto parana,2012-05-31,5,743359.791946411,12.5982081866859,61.8899319357842,20201001,460.064869273621
alto parana,2012-06-30,6,743359.791946411,4.17025514910212,97.5540067512599,20201001,725.177261621553
alto parana,2012-07-31,7,743359.791946411,25.2447035851705,40.376755168478,20201001,300.14456321511
alto parana,2012-08-31,8,743359.791946411,1.00000003888011,1.9999991339958,20201001,14.8671894014012
alto parana,2012-09-30,9,743359.791946411,2.69048719296911,7.55615341529773,20201001,56.1694063071089
alto parana,2012-10-31,10,743359.791946411,1.88334103507838,85.4227258419218,20201001,634.998197093463
alto parana,2012-11-30,11,743359.791946411,1.44716654763694,49.6215653316744,20201001,368.866764810087
alto parana,2012-12-31,12,743359.791946411,2.3893378308188,6.65186722935679,20201001,49.4473063966981
alto parana,2013-01-31,1,760555.572982788,1.47515121565413,6.35188334218449,20201001,48.3096027483495
alto parana,2013-02-28,2,760555.572982788,3.14032783410657,12.1744018069675,20201001,92.5930914202089
alto parana,2013-03-31,3,760555.572982788,7.45910099635168,54.5298431246192,20201001,414.729760823063
alto parana,2013-04-30,4,760555.572982788,2.0655971989897,15.9271204062317,20201001,121.134601865274
alto parana,2013-05-31,5,760555.572982788,12.5982081866859,61.8899319357842,20201001,470.707326452861
alto parana,2013-06-30,6,760555.572982788,4.17025514910212,97.5540067512599,20201001,741.952435014712
alto parana,2013-07-31,7,760555.572982788,25.2447035851705,40.376755168478,20201001,307.087661623475
alto parana,2013-08-31,8,760555.572982788,1.00000003888011,1.9999991339958,20201001,15.2111048732125
alto parana,2013-09-30,9,760555.572982788,2.69048719296911,7.55615341529773,20201001,57.4687459031762
alto parana,2013-10-31,10,760555.572982788,1.88334103507838,85.4227258419218,20201001,649.687301984544
alto parana,2013-11-30,11,760555.572982788,1.44716654763694,49.6215653316744,20201001,377.399580531345
alto parana,2013-12-31,12,760555.572982788,2.3893378308188,6.65186722935679,20201001,50.5911469202889
