areaid,tsdatetime,month,population,epi.q75,epi.q95,initdate,epiq95_case
alto paraguay,2015-06-30,6,16839.3978705406,1.00000003888011,423.827892304879,20210301,71.3700650715449
alto paraguay,2015-07-31,7,16839.3978705406,5.54127877228501,146.90743424033,20210301,24.738327353132
alto paraguay,2015-08-31,8,16839.3978705406,1.00000003888011,29.5695113735914,20210301,4.97932766857382
alto paraguay,2015-09-30,9,16839.3978705406,1.00000003888011,179.906834001161,20210301,30.2952275737485
alto paraguay,2015-10-31,10,16839.3978705406,5.54127877228501,274.966115890944,20210301,46.3026382640479
alto paraguay,2015-11-30,11,16839.3978705406,1.00000003888011,143.447388704009,20210301,24.155676518769
alto paraguay,2015-12-31,12,16839.3978705406,5.54127877228501,110.252267075591,20210301,18.5658179141498
alto paraguay,2016-01-31,1,16897.2626888752,34.4513890111917,69.644978492727,20210301,11.7680949655267
alto paraguay,2016-02-29,2,16897.2626888752,6.13356802244609,53.6144572141727,20210301,9.05937567469335
alto paraguay,2016-03-31,3,16897.2626888752,42.7749643783864,204.313065182598,20210301,34.5233153315964
alto paraguay,2016-04-30,4,16897.2626888752,18.6205963410514,888.505685498781,20210301,150.13313968432
alto paraguay,2016-05-31,5,16897.2626888752,1.00000003888011,198.426336018571,20210301,33.5286192409681
alto paraguay,2016-06-30,6,16897.2626888752,1.00000003888011,423.827892304879,20210301,71.6153123114785
alto paraguay,2016-07-31,7,16897.2626888752,5.54127877228501,146.90743424033,20210301,24.8233350730751
alto paraguay,2016-08-31,8,16897.2626888752,1.00000003888011,29.5695113735914,20210301,4.99643801261257
alto paraguay,2016-09-30,9,16897.2626888752,1.00000003888011,179.906834001161,20210301,30.3993303364148
alto paraguay,2016-10-31,10,16897.2626888752,5.54127877228501,274.966115890944,20210301,46.4617469074899
alto paraguay,2016-11-30,11,16897.2626888752,1.00000003888011,143.447388704009,20210301,24.2386820896483
alto paraguay,2016-12-31,12,16897.2626888752,5.54127877228501,110.252267075591,20210301,18.6296151882029
alto paraguay,2017-01-31,1,17396.9755983353,34.4513890111917,69.644978492727,20210301,12.1161199138456
alto paraguay,2017-02-28,2,17396.9755983353,6.13356802244609,53.6144572141727,20210301,9.32729403872954
alto paraguay,2017-03-31,3,17396.9755983353,42.7749643783864,204.313065182598,20210301,35.5442940940274
alto paraguay,2017-04-30,4,17396.9755983353,18.6205963410514,888.505685498781,20210301,154.573117296045
alto paraguay,2017-05-31,5,17396.9755983353,1.00000003888011,198.426336018571,20210301,34.5201812578216
alto paraguay,2017-06-30,6,17396.9755983353,1.00000003888011,423.827892304879,20210301,73.7332350032186
alto paraguay,2017-07-31,7,17396.9755983353,5.54127877228501,146.90743424033,20210301,25.5574504869307
alto paraguay,2017-08-31,8,17396.9755983353,1.00000003888011,29.5695113735914,20210301,5.14420067821068
alto paraguay,2017-09-30,9,17396.9755983353,1.00000003888011,179.906834001161,20210301,31.2983480109196
alto paraguay,2017-10-31,10,17396.9755983353,5.54127877228501,274.966115890944,20210301,47.8357880852379
alto paraguay,2017-11-30,11,17396.9755983353,1.00000003888011,143.447388704009,20210301,24.9555072092857
alto paraguay,2017-12-31,12,17396.9755983353,5.54127877228501,110.252267075591,20210301,19.1805599997521
alto paraguay,2018-01-31,1,17659.8787982464,34.4513890111917,69.644978492727,20210301,12.2992187908804
alto paraguay,2018-02-28,2,17659.8787982464,6.13356802244609,53.6144572141727,20210301,9.46824816236056
alto paraguay,2018-03-31,3,17659.8787982464,42.7749643783864,204.313065182598,20210301,36.0814396802289
alto paraguay,2018-04-30,4,17659.8787982464,18.6205963410514,888.505685498781,20210301,156.909027174613
alto paraguay,2018-05-31,5,17659.8787982464,1.00000003888011,198.426336018571,20210301,35.0418504446808
alto paraguay,2018-06-30,6,17659.8787982464,1.00000003888011,423.827892304879,20210301,74.8474920942039
alto paraguay,2018-07-31,7,17659.8787982464,5.54127877228501,146.90743424033,20210301,25.9436748324558
alto paraguay,2018-08-31,8,17659.8787982464,1.00000003888011,29.5695113735914,20210301,5.22193986980993
alto paraguay,2018-09-30,9,17659.8787982464,1.00000003888011,179.906834001161,20210301,31.7713288343674
alto paraguay,2018-10-31,10,17659.8787982464,5.54127877228501,274.966115890944,20210301,48.5586828025865
alto paraguay,2018-11-30,11,17659.8787982464,1.00000003888011,143.447388704009,20210301,25.3326349843774
alto paraguay,2018-12-31,12,17659.8787982464,5.54127877228501,110.252267075591,20210301,19.4704167378683
alto paraguay,2019-01-31,1,18046.3759557009,34.4513890111917,69.644978492727,20210301,12.5683946530646
alto paraguay,2019-02-28,2,18046.3759557009,6.13356802244609,53.6144572141727,20210301,9.675466515478
alto paraguay,2019-03-31,3,18046.3759557009,42.7749643783864,204.313065182598,20210301,36.8711038694678
alto paraguay,2019-04-30,4,18046.3759557009,18.6205963410514,888.505685498781,20210301,160.343076392888
alto paraguay,2019-05-31,5,18046.3759557009,1.00000003888011,198.426336018571,20210301,35.8087625930337
alto paraguay,2019-06-30,6,18046.3759557009,1.00000003888011,423.827892304879,20210301,76.4855748504616
alto paraguay,2019-07-31,7,18046.3759557009,5.54127877228501,146.90743424033,20210301,26.511467889884
alto paraguay,2019-08-31,8,18046.3759557009,1.00000003888011,29.5695113735914,20210301,5.33622519074205
alto paraguay,2019-09-30,9,18046.3759557009,1.00000003888011,179.906834001161,20210301,32.4666636338483
alto paraguay,2019-10-31,10,18046.3759557009,5.54127877228501,274.966115890944,20210301,49.621419024468
alto paraguay,2019-11-30,11,18046.3759557009,1.00000003888011,143.447388704009,20210301,25.8870550641611
alto paraguay,2019-12-31,12,18046.3759557009,5.54127877228501,110.252267075591,20210301,19.8965386161446
alto paraguay,2020-01-31,1,18347.7583986521,34.4513890111917,69.644978492727,20210301,12.7782923906388
alto paraguay,2020-02-29,2,18347.7583986521,6.13356802244609,53.6144572141727,20210301,9.8370510764051
alto paraguay,2020-03-31,3,18347.7583986521,42.7749643783864,204.313065182598,20210301,37.4868675765836
alto paraguay,2020-04-30,4,18347.7583986521,18.6205963410514,888.505685498781,20210301,163.020876533604
alto paraguay,2020-05-31,5,18347.7583986521,1.00000003888011,198.426336018571,20210301,36.406784731985
alto paraguay,2020-06-30,6,18347.7583986521,1.00000003888011,423.827892304879,20210301,77.7629177061986
alto paraguay,2020-07-31,7,18347.7583986521,5.54127877228501,146.90743424033,20210301,26.9542211040744
alto paraguay,2020-08-31,8,18347.7583986521,1.00000003888011,29.5695113735914,20210301,5.42534250648851
alto paraguay,2020-09-30,9,18347.7583986521,1.00000003888011,179.906834001161,20210301,33.0088712451971
alto paraguay,2020-10-31,10,18347.7583986521,5.54127877228501,274.966115890944,20210301,50.4501186218282
alto paraguay,2020-11-30,11,18347.7583986521,1.00000003888011,143.447388704009,20210301,26.319380308587
alto paraguay,2020-12-31,12,18347.7583986521,5.54127877228501,110.252267075591,20210301,20.2288195920661
alto paraguay,2021-01-31,1,18347.7583986521,34.4513890111917,69.644978492727,20210301,12.7782923906388
alto paraguay,2021-02-28,2,18347.7583986521,6.13356802244609,53.6144572141727,20210301,9.8370510764051
alto paraguay,2021-03-31,3,18347.7583986521,42.7749643783864,204.313065182598,20210301,37.4868675765836
alto parana,2012-01-31,1,743359.791946411,1.45171334256678,6.03431609377023,20210301,44.8566795600392
alto parana,2012-02-29,2,743359.791946411,2.6406294830841,11.2996622178519,20210301,83.9971455532709
alto parana,2012-03-31,3,743359.791946411,4.95401859183478,48.8478614223143,20210301,363.115361039187
alto parana,2012-04-30,4,743359.791946411,2.0655971989897,15.9271204062317,20210301,118.395809114818
alto parana,2012-05-31,5,743359.791946411,12.5982081866859,61.8899319357842,20210301,460.064869273621
alto parana,2012-06-30,6,743359.791946411,4.17025514910212,97.5540067512599,20210301,725.177261621553
alto parana,2012-07-31,7,743359.791946411,25.2447035851705,40.376755168478,20210301,300.14456321511
alto parana,2012-08-31,8,743359.791946411,1.00000003888011,1.9999991339958,20210301,14.8671894014012
alto parana,2012-09-30,9,743359.791946411,2.69048719296911,7.55615341529773,20210301,56.1694063071089
alto parana,2012-10-31,10,743359.791946411,1.88334103507838,85.4227258419218,20210301,634.998197093463
alto parana,2012-11-30,11,743359.791946411,1.00000003888011,46.9116702871311,20210301,348.722494645004
alto parana,2012-12-31,12,743359.791946411,1.84075963641868,6.48615564548855,20210301,48.2154731116241
alto parana,2013-01-31,1,760555.572982788,1.45171334256678,6.03431609377023,20210301,45.8943273425668
alto parana,2013-02-28,2,760555.572982788,2.6406294830841,11.2996622178519,20210301,85.9402107261029
alto parana,2013-03-31,3,760555.572982788,4.95401859183478,48.8478614223143,20210301,371.515132330321
alto parana,2013-04-30,4,760555.572982788,2.0655971989897,15.9271204062317,20210301,121.134601865274
alto parana,2013-05-31,5,760555.572982788,12.5982081866859,61.8899319357842,20210301,470.707326452861
alto parana,2013-06-30,6,760555.572982788,4.17025514910212,97.5540067512599,20210301,741.952435014712
alto parana,2013-07-31,7,760555.572982788,25.2447035851705,40.376755168478,20210301,307.087661623475
alto parana,2013-08-31,8,760555.572982788,1.00000003888011,1.9999991339958,20210301,15.2111048732125
alto parana,2013-09-30,9,760555.572982788,2.69048719296911,7.55615341529773,20210301,57.4687459031762
alto parana,2013-10-31,10,760555.572982788,1.88334103507838,85.4227258419218,20210301,649.687301984544
alto parana,2013-11-30,11,760555.572982788,1.00000003888011,46.9116702871311,20210301,356.789322748087
alto parana,2013-12-31,12,760555.572982788,1.84075963641868,6.48615564548855,20210301,49.3308182341009
alto parana,2014-01-31,1,777888.399269104,1.45171334256678,6.03431609377023,20210301,46.9402448686672
alto parana,2014-02-28,2,777888.399269104,2.6406294830841,11.2996622178519,20210301,87.8987615492637
alto parana,2014-03-31,3,777888.399269104,4.95401859183478,48.8478614223143,20210301,379.981847295231
alto parana,2014-04-30,4,777888.399269104,2.0655971989897,15.9271204062317,20210301,123.895221977698
alto parana,2014-05-31,5,777888.399269104,12.5982081866859,61.8899319357842,20210301,481.43460084401
alto parana,2014-06-30,6,777888.399269104,4.17025514910212,97.5540067512599,20210301,758.861301540249
alto parana,2014-07-31,7,777888.399269104,25.2447035851705,40.376755168478,20210301,314.086094456879
alto parana,2014-08-31,8,777888.399269104,1.00000003888011,1.9999991339958,20210301,15.5577612488358
alto parana,2014-09-30,9,777888.399269104,2.69048719296911,7.55615341529773,20210301,58.7784408485773
alto parana,2014-10-31,10,777888.399269104,1.88334103507838,85.4227258419218,20210301,664.493474663761
alto parana,2014-11-30,11,777888.399269104,1.00000003888011,46.9116702871311,20210301,364.920441066964
alto parana,2014-12-31,12,777888.399269104,1.84075963641868,6.48615564548855,20210301,50.4550523247935
alto parana,2015-01-31,1,795531.730300903,1.45171334256678,6.03431609377023,20210301,48.0048992325962
alto parana,2015-02-28,2,795531.730300903,2.6406294830841,11.2996622178519,20210301,89.8923983598344
alto parana,2015-03-31,3,795531.730300903,4.95401859183478,48.8478614223143,20210301,388.600237187925
alto parana,2015-04-30,4,795531.730300903,2.0655971989897,15.9271204062317,20210301,126.705296554803
alto parana,2015-05-31,5,795531.730300903,12.5982081866859,61.8899319357842,20210301,492.354046410795
alto parana,2015-06-30,6,795531.730300903,4.17025514910212,97.5540067512599,20210301,776.073077886158
alto parana,2015-07-31,7,795531.730300903,25.2447035851705,40.376755168478,20210301,321.209899031152
alto parana,2015-08-31,8,795531.730300903,1.00000003888011,1.9999991339958,20210301,15.9106277166798
alto parana,2015-09-30,9,795531.730300903,2.69048719296911,7.55615341529773,20210301,60.1115980089088
alto parana,2015-10-31,10,795531.730300903,1.88334103507838,85.4227258419218,20210301,679.564888960437
alto parana,2015-11-30,11,795531.730300903,1.00000003888011,46.9116702871311,20210301,373.197222348269
alto parana,2015-12-31,12,795531.730300903,1.84075963641868,6.48615564548855,20210301,51.5994262365648
alto parana,2016-01-31,1,813475.925224304,1.45171334256678,6.03431609377023,20210301,49.0877086747565
alto parana,2016-02-29,2,813475.925224304,2.6406294830841,11.2996622178519,20210301,91.9200317738916
alto parana,2016-03-31,3,813475.925224304,4.95401859183478,48.8478614223143,20210301,397.365592657457
alto parana,2016-04-30,4,813475.925224304,2.0655971989897,15.9271204062317,20210301,129.563290086182
alto parana,2016-05-31,5,813475.925224304,12.5982081866859,61.8899319357842,20210301,503.459696435312
alto parana,2016-06-30,6,813475.925224304,4.17025514910212,97.5540067512599,20210301,793.578359013191
alto parana,2016-07-31,7,813475.925224304,25.2447035851705,40.376755168478,20210301,328.455182682328
alto parana,2016-08-31,8,813475.925224304,1.00000003888011,1.9999991339958,20210301,16.2695114597504
alto parana,2016-09-30,9,813475.925224304,2.69048719296911,7.55615341529773,20210301,61.4674889064611
alto parana,2016-10-31,10,813475.925224304,1.88334103507838,85.4227258419218,20210301,694.893309394394
alto parana,2016-11-30,11,813475.925224304,1.00000003888011,46.9116702871311,20210301,381.615143906415
alto parana,2016-12-31,12,813475.925224304,1.84075963641868,6.48615564548855,20210301,52.7633146486264
alto parana,2017-01-31,1,832464.727157593,1.45171334256678,6.03431609377023,20210301,50.2335530058311
alto parana,2017-02-28,2,832464.727157593,2.6406294830841,11.2996622178519,20210301,94.0657022515702
alto parana,2017-03-31,3,832464.727157593,4.95401859183478,48.8478614223143,20210301,406.641216311588
alto parana,2017-04-30,4,832464.727157593,2.0655971989897,15.9271204062317,20210301,132.587659433798
alto parana,2017-05-31,5,832464.727157593,12.5982081866859,61.8899319357842,20210301,515.211853027246
alto parana,2017-06-30,6,832464.727157593,4.17025514910212,97.5540067512599,20210301,812.102696133176
alto parana,2017-07-31,7,832464.727157593,25.2447035851705,40.376755168478,20210301,336.12224474836
alto parana,2017-08-31,8,832464.727157593,1.00000003888011,1.9999991339958,20210301,16.6492873339723
alto parana,2017-09-30,9,832464.727157593,2.69048719296911,7.55615341529773,20210301,62.9023119122674
alto parana,2017-10-31,10,832464.727157593,1.88334103507838,85.4227258419218,20210301,711.114061610533
alto parana,2017-11-30,11,832464.727157593,1.00000003888011,46.9116702871311,20210301,390.523108060836
alto parana,2017-12-31,12,832464.727157593,1.84075963641868,6.48615564548855,20210301,53.9949578972331
alto parana,2018-01-31,1,851564.637649536,1.45171334256678,6.03431609377023,20210301,51.3861019785421
alto parana,2018-02-28,2,851564.637649536,2.6406294830841,11.2996622178519,20210301,96.2239276210718
alto parana,2018-03-31,3,851564.637649536,4.95401859183478,48.8478614223143,20210301,415.971114120479
alto parana,2018-04-30,4,851564.637649536,2.0655971989897,15.9271204062317,20210301,135.629725175332
alto parana,2018-05-31,5,851564.637649536,12.5982081866859,61.8899319357842,20210301,527.032774630505
alto parana,2018-06-30,6,851564.637649536,4.17025514910212,97.5540067512599,20210301,830.73542410397
alto parana,2018-07-31,7,851564.637649536,25.2447035851705,40.376755168478,20210301,343.83416884509
alto parana,2018-08-31,8,851564.637649536,1.00000003888011,1.9999991339958,20210301,17.0312853784052
alto parana,2018-09-30,9,851564.637649536,2.69048719296911,7.55615341529773,20210301,64.3455304512232
alto parana,2018-10-31,10,851564.637649536,1.88334103507838,85.4227258419218,20210301,727.429725786118
alto parana,2018-11-30,11,851564.637649536,1.00000003888011,46.9116702871311,20210301,399.483195095953
alto parana,2018-12-31,12,851564.637649536,1.84075963641868,6.48615564548855,20210301,55.2338078198895
alto parana,2019-01-31,1,871418.687477112,1.45171334256678,6.03431609377023,20210301,52.5841581025527
alto parana,2019-02-28,2,871418.687477112,2.6406294830841,11.2996622178519,20210301,98.4673681881519
alto parana,2019-03-31,3,871418.687477112,4.95401859183478,48.8478614223143,20210301,425.66939286697
alto parana,2019-04-30,4,871418.687477112,2.0655971989897,15.9271204062317,20210301,138.791903596883
alto parana,2019-05-31,5,871418.687477112,12.5982081866859,61.8899319357842,20210301,539.320432555289
alto parana,2019-06-30,6,871418.687477112,4.17025514910212,97.5540067512599,20210301,850.103845213162
alto parana,2019-07-31,7,871418.687477112,25.2447035851705,40.376755168478,20210301,351.850589934998
alto parana,2019-08-31,8,871418.687477112,1.00000003888011,1.9999991339958,20210301,17.4283662030198
alto parana,2019-09-30,9,871418.687477112,2.69048719296911,7.55615341529773,20210301,65.8457329153445
alto parana,2019-10-31,10,871418.687477112,1.88334103507838,85.4227258419218,20210301,744.389596338847
alto parana,2019-11-30,11,871418.687477112,1.00000003888011,46.9116702871311,20210301,408.797061489709
alto parana,2019-12-31,12,871418.687477112,1.84075963641868,6.48615564548855,20210301,56.521572393639
alto parana,2020-01-31,1,891626.654258728,1.45171334256678,6.03431609377023,20210301,53.8035706942795
alto parana,2020-02-29,2,891626.654258728,2.6406294830841,11.2996622178519,20210301,100.75080017557
alto parana,2020-03-31,3,891626.654258728,4.95401859183478,48.8478614223143,20210301,435.540552476721
alto parana,2020-04-30,4,891626.654258728,2.0655971989897,15.9271204062317,20210301,142.010450797843
alto parana,2020-05-31,5,891626.654258728,12.5982081866859,61.8899319357842,20210301,551.827129442037
alto parana,2020-06-30,6,891626.654258728,4.17025514910212,97.5540067512599,20210301,869.817526491592
alto parana,2020-07-31,7,891626.654258728,25.2447035851705,40.376755168478,20210301,360.009911206938
alto parana,2020-08-31,8,891626.654258728,1.00000003888011,1.9999991339958,20210301,17.8325253636503
alto parana,2020-09-30,9,891626.654258728,2.69048719296911,7.55615341529773,20210301,67.3726778874758
alto parana,2020-10-31,10,891626.654258728,1.88334103507838,85.4227258419218,20210301,761.651792400933
alto parana,2020-11-30,11,891626.654258728,1.00000003888011,46.9116702871311,20210301,418.276956238033
alto parana,2020-12-31,12,891626.654258728,1.84075963641868,6.48615564548855,20210301,57.8322925718832
alto parana,2021-01-31,1,891626.654258728,1.45171334256678,6.03431609377023,20210301,53.8035706942795
alto parana,2021-02-28,2,891626.654258728,2.6406294830841,11.2996622178519,20210301,100.75080017557
alto parana,2021-03-31,3,891626.654258728,4.95401859183478,48.8478614223143,20210301,435.540552476721
amambay,2012-01-31,1,136602.107315063,3.79481101356381,7.70208133606428,20210301,10.521205412184
amambay,2012-02-29,2,136602.107315063,11.3387751305002,81.8600251857823,20210301,111.82251945242
amambay,2012-03-31,3,136602.107315063,19.9860556019035,128.015451903193,20210301,174.871804988662
amambay,2012-04-30,4,136602.107315063,51.1878812880194,201.286411170775,20210301,274.961479398141
amambay,2012-05-31,5,136602.107315063,54.6465219155883,152.715073322287,20210301,208.612008345988
amambay,2012-06-30,6,136602.107315063,26.2856687695235,90.1057894242287,20210301,123.08640716637
amambay,2012-07-31,7,136602.107315063,8.30073750616531,189.709290604989,20210301,259.146888738872
amambay,2012-08-31,8,136602.107315063,7.60900938065153,48.3933076421456,20210301,66.1062780386323
amambay,2012-09-30,9,136602.107315063,6.91728125513776,59.3040403984228,20210301,81.0105689072219
amambay,2012-10-31,10,136602.107315063,2.12553076853901,21.9208381345971,20210301,29.9443268329835
amambay,2012-11-30,11,136602.107315063,1.00000003888011,38.2583181190501,20210301,52.261668773923
amambay,2012-12-31,12,136602.107315063,1.28460045855062,11.4311187917624,20210301,15.6151491592356
amambay,2013-01-31,1,139611.209442139,3.79481101356381,7.70208133606428,20210301,10.7529689054966
amambay,2013-02-28,2,139611.209442139,11.3387751305002,81.8600251857823,20210301,114.28577121151
amambay,2013-03-31,3,139611.209442139,19.9860556019035,128.015451903193,20210301,178.723920674867
amambay,2013-04-30,4,139611.209442139,51.1878812880194,201.286411170775,20210301,281.018393078196
amambay,2013-05-31,5,139611.209442139,54.6465219155883,152.715073322287,20210301,213.207360865695
amambay,2013-06-30,6,139611.209442139,26.2856687695235,90.1057894242287,20210301,125.797782392553
amambay,2013-07-31,7,139611.209442139,8.30073750616531,189.709290604989,20210301,264.855435037728
amambay,2013-08-31,8,139611.209442139,7.60900938065153,48.3933076421456,20210301,67.5624820882546
amambay,2013-09-30,9,139611.209442139,6.91728125513776,59.3040403984228,20210301,82.7950880482928
amambay,2013-10-31,10,139611.209442139,2.12553076853901,21.9208381345971,20210301,30.6039472395646
amambay,2013-11-30,11,139611.209442139,1.00000003888011,38.2583181190501,20210301,53.4129006382268
amambay,2013-12-31,12,139611.209442139,1.28460045855062,11.4311187917624,20210301,15.9591231979471
amambay,2014-01-31,1,141141.217262268,3.79481101356381,7.70208133606428,20210301,10.8708113522511
amambay,2014-02-28,2,141141.217262268,11.3387751305002,81.8600251857823,20210301,115.538235998412
amambay,2014-03-31,3,141141.217262268,19.9860556019035,128.015451903193,20210301,180.682567099959
amambay,2014-04-30,4,141141.217262268,51.1878812880194,201.286411170775,20210301,284.098090909966
amambay,2014-05-31,5,141141.217262268,54.6465219155883,152.715073322287,20210301,215.543913430041
amambay,2014-06-30,6,141141.217262268,26.2856687695235,90.1057894242287,20210301,127.176408017132
amambay,2014-07-31,7,141141.217262268,8.30073750616531,189.709290604989,20210301,267.758002019495
amambay,2014-08-31,8,141141.217262268,7.60900938065153,48.3933076421456,20210301,68.3029034795985
amambay,2014-09-30,9,141141.217262268,6.91728125513776,59.3040403984228,20210301,83.7024445040411
amambay,2014-10-31,10,141141.217262268,2.12553076853901,21.9208381345971,20210301,30.9393377772617
amambay,2014-11-30,11,141141.217262268,1.00000003888011,38.2583181190501,20210301,53.9982558972981
amambay,2014-12-31,12,141141.217262268,1.28460045855062,11.4311187917624,20210301,16.1340202093893
amambay,2015-01-31,1,144565.467720032,3.79481101356381,7.70208133606428,20210301,11.1345499076586
amambay,2015-02-28,2,144565.467720032,11.3387751305002,81.8600251857823,20210301,118.341328285562
amambay,2015-03-31,3,144565.467720032,19.9860556019035,128.015451903193,20210301,185.066136797763
amambay,2015-04-30,4,144565.467720032,51.1878812880194,201.286411170775,20210301,290.990641765898
amambay,2015-05-31,5,144565.467720032,54.6465219155883,152.715073322287,20210301,220.773260027354
amambay,2015-06-30,6,144565.467720032,26.2856687695235,90.1057894242287,20210301,130.261855923963
amambay,2015-07-31,7,144565.467720032,8.30073750616531,189.709290604989,20210301,274.254123271458
amambay,2015-08-31,8,144565.467720032,7.60900938065153,48.3933076421456,20210301,69.9600115380618
amambay,2015-09-30,9,144565.467720032,6.91728125513776,59.3040403984228,20210301,85.7331633788567
amambay,2015-10-31,10,144565.467720032,2.12553076853901,21.9208381345971,20210301,31.6899621774314
amambay,2015-11-30,11,144565.467720032,1.00000003888011,38.2583181190501,20210301,55.3083165306225
amambay,2015-12-31,12,144565.467720032,1.28460045855062,11.4311187917624,20210301,16.5254503469438
amambay,2016-01-31,1,146883.233032227,3.79481101356381,7.70208133606428,20210301,11.313066077183
amambay,2016-02-29,2,146883.233032227,11.3387751305002,81.8600251857823,20210301,120.238651553872
amambay,2016-03-31,3,146883.233032227,19.9860556019035,128.015451903193,20210301,188.033234536225
amambay,2016-04-30,4,146883.233032227,51.1878812880194,201.286411170775,20210301,295.655988382176
amambay,2016-05-31,5,146883.233032227,54.6465219155883,152.715073322287,20210301,224.312837023311
amambay,2016-06-30,6,146883.233032227,26.2856687695235,90.1057894242287,20210301,132.350296655518
amambay,2016-07-31,7,146883.233032227,8.30073750616531,189.709290604989,20210301,278.651139403111
amambay,2016-08-31,8,146883.233032227,7.60900938065153,48.3933076421456,20210301,71.0816548360153
amambay,2016-09-30,9,146883.233032227,6.91728125513776,59.3040403984228,20210301,87.1076918559414
amambay,2016-10-31,10,146883.233032227,2.12553076853901,21.9208381345971,20210301,32.1980357598575
amambay,2016-11-30,11,146883.233032227,1.00000003888011,38.2583181190501,20210301,56.195054557015
amambay,2016-12-31,12,146883.233032227,1.28460045855062,11.4311187917624,20210301,16.7903968530951
amambay,2017-01-31,1,149958.887687683,3.79481101356381,7.70208133606428,20210301,11.5499555003626
