"parametername","initdate","tsdatetime","areaid","tsvalue_ensemble_01","tsvalue_ensemble_02","tsvalue_ensemble_03","tsvalue_ensemble_04","tsvalue_ensemble_05","tsvalue_ensemble_06","tsvalue_ensemble_07","tsvalue_ensemble_08","tsvalue_ensemble_09","tsvalue_ensemble_10","tsvalue_ensemble_11","tsvalue_ensemble_12","tsvalue_ensemble_13","tsvalue_ensemble_14","tsvalue_ensemble_15","tsvalue_ensemble_16","tsvalue_ensemble_17","tsvalue_ensemble_18","tsvalue_ensemble_19","tsvalue_ensemble_20","tsvalue_ensemble_21","tsvalue_ensemble_22","tsvalue_ensemble_23","tsvalue_ensemble_24","tsvalue_ensemble_25","tsvalue_ensemble_26","tsvalue_ensemble_27","tsvalue_ensemble_28","tsvalue_ensemble_29","tsvalue_ensemble_30","tsvalue_ensemble_31","tsvalue_ensemble_32","tsvalue_ensemble_33","tsvalue_ensemble_34","tsvalue_ensemble_35","tsvalue_ensemble_36","tsvalue_ensemble_37","tsvalue_ensemble_38","tsvalue_ensemble_39","tsvalue_ensemble_40","tsvalue_ensemble_41","tsvalue_ensemble_42"
"predicted_dengue_incidence_lower_bound","20201201",2021-01-31,"alto paraguay",14.2901271170771,14.1919815084267,14.4512265805407,14.7297626257493,15.1710039593199,14.3502488036616,14.5322673252868,14.3390295465419,14.6065825228781,14.5329721343324,14.1575759509405,14.5000451825676,14.4152758962394,14.4765445850569,14.8387474418054,14.4031616881685,14.2872119975309,14.2005239837371,13.917079960733,14.1182099934846,14.6554779698292,14.5261036391156,14.2711377207558,14.5350888519853,14.8819700164503,14.3100820690429,14.408638605602,14.1342919678283,14.2162516784628,14.0620190827885,14.4176904775334,14.4430785753942,14.2914178829449,14.5685057377284,14.7509111828128,14.1272434252501,14.5668875741095,14.0551786160815,13.8510238798661,14.1974260189712,14.242141639943,14.4141948210379
"predicted_dengue_incidence_lower_bound","20201201",2021-01-31,"alto parana",0.966822878851056,0.958559471372745,0.991811736368518,0.986803783356435,0.905362127735813,1.01637043258515,0.975178296471732,1.02825201905564,0.959854936311609,1.01258949521838,0.928245764315801,1.04570955898245,0.977511754710784,0.957736151347693,1.00134343969902,0.977061143540612,1.00947959746471,0.993471050589888,0.95334350212035,1.00357894230447,0.988942152187425,1.00710327498882,0.968802018090793,1.00360597732999,1.01698155746716,1.03056578300891,0.985316754413568,0.925589581142518,0.958029560577167,0.967626068967518,0.972514780845098,0.988896652619473,0.972743702445038,1.01587228126048,0.957468063253746,0.981982351814356,0.973715317854305,0.951881498843357,0.957993216887574,0.94563866095519,0.975198774707596,0.992974323711645
"predicted_dengue_incidence_lower_bound","20201201",2021-01-31,"amambay",1.45091680139672,1.44827568868983,1.52852801083768,1.50622484896792,1.41709678493671,1.5048203980161,1.49532040854761,1.52511275782764,1.49557084910032,1.56601617033986,1.47995357582652,1.53639413958845,1.50635931132506,1.52613258402611,1.54593755075766,1.51359879100003,1.45057542721985,1.53095468095233,1.45015540523781,1.48825520408152,1.45721528605553,1.55537192586394,1.46330557063781,1.52734807588871,1.54612252487405,1.52067115102997,1.53795237954942,1.42834702192111,1.44521885458639,1.44838636093917,1.54839864250225,1.45470260362114,1.45968060576517,1.52943235943796,1.49843680290516,1.45260425306319,1.51969313834145,1.51640314128055,1.47162262675593,1.45325551423739,1.48410017793617,1.51605674687759
"predicted_dengue_incidence_lower_bound","20201201",2021-01-31,"asuncion",60.8693333915047,60.4200500715877,62.2764099698988,60.9313632931963,58.8884803497853,60.8210757499627,59.8208082560268,60.3115573723812,60.7183798536338,59.976601213876,58.7063490313497,62.1148869276578,59.7284544267619,59.8655865654665,61.1405986547841,60.0594874078321,61.2328232866909,59.3678913375938,58.9084084952225,60.0731417133908,60.7591172217964,61.070863873898,58.8748085875718,61.0098567019847,60.7696232110553,60.2689684751829,60.7682468237935,58.6750694702636,58.4420500026214,60.17187972271,58.9414932362588,60.195730844506,59.7799006577726,62.1354395521693,59.777411389211,59.6305894767552,59.9381520509273,58.5840973761226,58.9425894696098,59.7098647682415,58.9141497711763,60.8069854494021
"predicted_dengue_incidence_lower_bound","20201201",2021-01-31,"boqueron",2.03457102192527,1.99665721216055,2.03630365834423,1.99148197727982,2.06961403520859,2.01608887357064,1.99839109899469,2.0202675499392,2.10146157484368,2.02484403993606,1.84124366716379,2.07006665728137,1.9704226616559,2.0161174293946,2.04894909133214,1.94962217462266,2.00756452833354,1.87260624625669,1.79989062602618,1.91174170441082,1.96807023359307,2.02786624961124,1.93196834687491,2.05209425592377,2.05275788636933,1.97083246301848,1.96656139987425,1.90938760597893,1.89534593658791,1.97752848969026,1.94869169079778,1.98897161209412,1.97951736244755,2.10118419334548,2.05534325782823,1.98140408756154,1.92028409079378,1.80804064558829,1.82745503295038,1.95212393761478,1.85366708411577,2.01154324185101
"predicted_dengue_incidence_lower_bound","20201201",2021-01-31,"caaguazu",0.840754392214826,0.835734783141633,0.886393407532482,0.875177982548729,0.792493679819527,0.882378774094026,0.831365840970636,0.898976003293348,0.840048513745868,0.88148352837103,0.813188968542959,0.915035981256606,0.848164103869141,0.840496945138246,0.888816102156195,0.855026260779825,0.864670193252488,0.840615728952517,0.824298716996364,0.87421254836533,0.872001685686736,0.879095780788711,0.829407344507402,0.879141515646591,0.89454612180231,0.884700149437041,0.863653469939643,0.808790885514589,0.817547044886489,0.847493756190978,0.838352582252765,0.861672027666931,0.8330171203244,0.885896396583201,0.848043186912362,0.826974714757367,0.840565387838456,0.829047976390235,0.832212226499761,0.824701632424997,0.839640678125227,0.853353801254338
"predicted_dengue_incidence_lower_bound","20201201",2021-01-31,"caazapa",12.2928985710957,12.2351870484483,12.4600109534234,12.1733900055416,11.7296274758312,12.2261662832766,12.0504732628132,12.4290397646632,12.0868931087934,12.2801985075848,11.7131037710612,12.5951344894676,12.0484192609218,12.0552136188658,12.2197661106163,12.17740950626,12.2926147261751,12.1485148184783,11.9667850122186,12.3801474065605,12.3220332663301,12.2429280500962,12.1747391672167,12.1639341109957,12.2648303938563,12.3873831611263,12.0756097721976,11.8239022731717,11.9486908049688,12.1543972319924,11.9406930270356,12.1223275366811,12.0575360395968,12.40928863929,12.0796575539079,12.1964744648601,12.1564016696784,11.8747997759559,12.0463913049488,11.9869585638167,12.1176223199564,12.14646788382
"predicted_dengue_incidence_lower_bound","20201201",2021-01-31,"canindeyu",0.978274036319712,0.978358706208525,1.0232087947371,1.0243707520725,0.923314241914986,1.02083049964115,1.00260826248141,1.02124241238669,0.973487763821258,1.03955525182951,0.981311601852372,1.06346596053853,1.02935188834954,1.01033831357496,1.0338443095534,1.00448321340527,1.01893133947604,1.0502392504481,0.987959860896625,1.00109008453368,0.991319617250722,1.04328903662042,0.993367830759561,1.04652232505883,1.04507531563614,1.03284650584941,1.02751300070008,0.960629664130911,0.982047299302765,0.975892022825811,1.03184043424584,0.994980384362374,0.984260077122069,1.01459481162693,1.00192075284629,0.984565414368507,1.01132141898393,1.01079572260128,0.996328599131114,0.974048918285341,1.00779633833843,1.02253039584158
"predicted_dengue_incidence_lower_bound","20201201",2021-01-31,"central",2.21429040432694,2.16635831323266,2.2693805705963,2.14387989661293,2.04149828120539,2.1635300227065,2.09864339730688,2.18023858719998,2.13403440286692,2.13434069073127,2.02874210095241,2.28529086495181,2.10732656607504,2.10747959110217,2.1592750358941,2.12567948811099,2.17389639864495,2.101381552498,2.05537588314857,2.16689361403055,2.185535606041,2.16686582958262,2.06911651678031,2.15861798665146,2.17782757995574,2.1720350665787,2.1679602198382,2.04500574399157,2.03608027557108,2.15516477661268,2.05343942423794,2.12397728222184,2.10567799838163,2.25440481607727,2.11761297738347,2.12202774905105,2.12491372931433,2.03897205711987,2.06252740098693,2.10113039733366,2.06976587069565,2.16840540585049
"predicted_dengue_incidence_lower_bound","20201201",2021-01-31,"concepcion",1.10023685321119,1.09447514622856,1.16427573951965,1.16339207129226,1.09916835048492,1.1391790626789,1.13045980286759,1.16792688055803,1.15452516800222,1.18436245988836,1.12029093119534,1.15589493585265,1.14182507843273,1.14765160199124,1.18717338062784,1.14036314548007,1.09871604687603,1.13210521208776,1.08280788984178,1.10935272300213,1.13184683574677,1.17863275428525,1.09126648696942,1.15070522072707,1.15637771366317,1.12703295458145,1.15918675445817,1.08544862453665,1.07009280365801,1.09693504614429,1.13932413220833,1.10778652798688,1.09747112583859,1.16120344201003,1.1342924235711,1.09405568228666,1.15207958276894,1.1226615251657,1.09299625292476,1.09522006714845,1.10363630533503,1.14378317444738
