"parametername","tsdatetime","initdate","areaid","tsvalue_ensemble_mean"
"length_transmission_season",2020-12-31,"20201101","alto paraguay",0
"length_transmission_season",2020-12-31,"20201101","alto parana",0
"length_transmission_season",2020-12-31,"20201101","amambay",0
"length_transmission_season",2020-12-31,"20201101","asuncion",1
"length_transmission_season",2020-12-31,"20201101","boqueron",1
"length_transmission_season",2020-12-31,"20201101","caaguazu",0
"length_transmission_season",2020-12-31,"20201101","caazapa",1
"length_transmission_season",2020-12-31,"20201101","canindeyu",0
"length_transmission_season",2020-12-31,"20201101","central",1
"length_transmission_season",2020-12-31,"20201101","concepcion",0
"length_transmission_season",2020-12-31,"20201101","cordillera",0
"length_transmission_season",2020-12-31,"20201101","guaira",0
"length_transmission_season",2020-12-31,"20201101","itapua",0
"length_transmission_season",2020-12-31,"20201101","misiones",0
"length_transmission_season",2020-12-31,"20201101","neembucu",0
"length_transmission_season",2020-12-31,"20201101","paraguari",0
"length_transmission_season",2020-12-31,"20201101","presidente hayes",1
"length_transmission_season",2020-12-31,"20201101","san pedro",0
"length_transmission_season",2021-01-31,"20201101","alto paraguay",1
"length_transmission_season",2021-01-31,"20201101","alto parana",0
"length_transmission_season",2021-01-31,"20201101","amambay",1
"length_transmission_season",2021-01-31,"20201101","asuncion",1
"length_transmission_season",2021-01-31,"20201101","boqueron",1
"length_transmission_season",2021-01-31,"20201101","caaguazu",0
"length_transmission_season",2021-01-31,"20201101","caazapa",1
"length_transmission_season",2021-01-31,"20201101","canindeyu",0
"length_transmission_season",2021-01-31,"20201101","central",1
"length_transmission_season",2021-01-31,"20201101","concepcion",0
"length_transmission_season",2021-01-31,"20201101","cordillera",1
"length_transmission_season",2021-01-31,"20201101","guaira",0
"length_transmission_season",2021-01-31,"20201101","itapua",0
"length_transmission_season",2021-01-31,"20201101","misiones",0
"length_transmission_season",2021-01-31,"20201101","neembucu",1
"length_transmission_season",2021-01-31,"20201101","paraguari",1
"length_transmission_season",2021-01-31,"20201101","presidente hayes",1
"length_transmission_season",2021-01-31,"20201101","san pedro",0
"length_transmission_season",2021-02-28,"20201101","alto paraguay",1
"length_transmission_season",2021-02-28,"20201101","alto parana",1
"length_transmission_season",2021-02-28,"20201101","amambay",1
"length_transmission_season",2021-02-28,"20201101","asuncion",1
"length_transmission_season",2021-02-28,"20201101","boqueron",1
"length_transmission_season",2021-02-28,"20201101","caaguazu",1
"length_transmission_season",2021-02-28,"20201101","caazapa",1
"length_transmission_season",2021-02-28,"20201101","canindeyu",1
"length_transmission_season",2021-02-28,"20201101","central",1
"length_transmission_season",2021-02-28,"20201101","concepcion",1
"length_transmission_season",2021-02-28,"20201101","cordillera",1
"length_transmission_season",2021-02-28,"20201101","guaira",1
"length_transmission_season",2021-02-28,"20201101","itapua",1
"length_transmission_season",2021-02-28,"20201101","misiones",0
"length_transmission_season",2021-02-28,"20201101","neembucu",1
