"parametername","tsdatetime","initdate","areaid","tsvalue_ensemble_mean"
"length_transmission_season",2020-03-31,"20200201","alto paraguay",1
"length_transmission_season",2020-03-31,"20200201","alto parana",1
"length_transmission_season",2020-03-31,"20200201","amambay",1
"length_transmission_season",2020-03-31,"20200201","asuncion",1
"length_transmission_season",2020-03-31,"20200201","boqueron",1
"length_transmission_season",2020-03-31,"20200201","caaguazu",1
"length_transmission_season",2020-03-31,"20200201","caazapa",1
"length_transmission_season",2020-03-31,"20200201","canindeyu",1
"length_transmission_season",2020-03-31,"20200201","central",1
"length_transmission_season",2020-03-31,"20200201","concepcion",1
"length_transmission_season",2020-03-31,"20200201","cordillera",1
"length_transmission_season",2020-03-31,"20200201","guaira",1
"length_transmission_season",2020-03-31,"20200201","itapua",1
"length_transmission_season",2020-03-31,"20200201","misiones",1
"length_transmission_season",2020-03-31,"20200201","neembucu",1
"length_transmission_season",2020-03-31,"20200201","paraguari",1
"length_transmission_season",2020-03-31,"20200201","presidente hayes",1
"length_transmission_season",2020-03-31,"20200201","san pedro",1
"length_transmission_season",2020-04-30,"20200201","alto paraguay",1
"length_transmission_season",2020-04-30,"20200201","alto parana",1
"length_transmission_season",2020-04-30,"20200201","amambay",1
"length_transmission_season",2020-04-30,"20200201","asuncion",1
"length_transmission_season",2020-04-30,"20200201","boqueron",1
"length_transmission_season",2020-04-30,"20200201","caaguazu",1
"length_transmission_season",2020-04-30,"20200201","caazapa",1
"length_transmission_season",2020-04-30,"20200201","canindeyu",1
"length_transmission_season",2020-04-30,"20200201","central",1
"length_transmission_season",2020-04-30,"20200201","concepcion",1
"length_transmission_season",2020-04-30,"20200201","cordillera",1
"length_transmission_season",2020-04-30,"20200201","guaira",1
"length_transmission_season",2020-04-30,"20200201","itapua",1
"length_transmission_season",2020-04-30,"20200201","misiones",1
"length_transmission_season",2020-04-30,"20200201","neembucu",1
"length_transmission_season",2020-04-30,"20200201","paraguari",1
"length_transmission_season",2020-04-30,"20200201","presidente hayes",1
"length_transmission_season",2020-04-30,"20200201","san pedro",1
"length_transmission_season",2020-05-31,"20200201","alto paraguay",1
"length_transmission_season",2020-05-31,"20200201","alto parana",1
"length_transmission_season",2020-05-31,"20200201","amambay",1
"length_transmission_season",2020-05-31,"20200201","asuncion",1
"length_transmission_season",2020-05-31,"20200201","boqueron",1
"length_transmission_season",2020-05-31,"20200201","caaguazu",1
"length_transmission_season",2020-05-31,"20200201","caazapa",1
"length_transmission_season",2020-05-31,"20200201","canindeyu",1
"length_transmission_season",2020-05-31,"20200201","central",1
"length_transmission_season",2020-05-31,"20200201","concepcion",1
"length_transmission_season",2020-05-31,"20200201","cordillera",1
"length_transmission_season",2020-05-31,"20200201","guaira",1
"length_transmission_season",2020-05-31,"20200201","itapua",1
"length_transmission_season",2020-05-31,"20200201","misiones",1
"length_transmission_season",2020-05-31,"20200201","neembucu",1
"length_transmission_season",2020-05-31,"20200201","paraguari",1
"length_transmission_season",2020-05-31,"20200201","presidente hayes",1
"length_transmission_season",2020-05-31,"20200201","san pedro",1
"length_transmission_season",2020-06-30,"20200201","alto paraguay",1
"length_transmission_season",2020-06-30,"20200201","alto parana",1
"length_transmission_season",2020-06-30,"20200201","amambay",1
"length_transmission_season",2020-06-30,"20200201","asuncion",1
"length_transmission_season",2020-06-30,"20200201","boqueron",1
"length_transmission_season",2020-06-30,"20200201","caaguazu",1
"length_transmission_season",2020-06-30,"20200201","caazapa",1
"length_transmission_season",2020-06-30,"20200201","canindeyu",1
"length_transmission_season",2020-06-30,"20200201","central",1
"length_transmission_season",2020-06-30,"20200201","concepcion",1
"length_transmission_season",2020-06-30,"20200201","cordillera",1
"length_transmission_season",2020-06-30,"20200201","guaira",1
"length_transmission_season",2020-06-30,"20200201","itapua",1
"length_transmission_season",2020-06-30,"20200201","misiones",1
"length_transmission_season",2020-06-30,"20200201","neembucu",1
"length_transmission_season",2020-06-30,"20200201","paraguari",1
"length_transmission_season",2020-06-30,"20200201","presidente hayes",1
"length_transmission_season",2020-06-30,"20200201","san pedro",1
"length_transmission_season",2020-07-31,"20200201","alto paraguay",1
"length_transmission_season",2020-07-31,"20200201","alto parana",1
"length_transmission_season",2020-07-31,"20200201","amambay",1
"length_transmission_season",2020-07-31,"20200201","asuncion",1
"length_transmission_season",2020-07-31,"20200201","boqueron",1
"length_transmission_season",2020-07-31,"20200201","caaguazu",1
"length_transmission_season",2020-07-31,"20200201","caazapa",1
"length_transmission_season",2020-07-31,"20200201","canindeyu",1
"length_transmission_season",2020-07-31,"20200201","central",1
"length_transmission_season",2020-07-31,"20200201","concepcion",1
"length_transmission_season",2020-07-31,"20200201","cordillera",1
"length_transmission_season",2020-07-31,"20200201","guaira",1
"length_transmission_season",2020-07-31,"20200201","itapua",1
"length_transmission_season",2020-07-31,"20200201","misiones",1
"length_transmission_season",2020-07-31,"20200201","neembucu",1
"length_transmission_season",2020-07-31,"20200201","paraguari",1
"length_transmission_season",2020-07-31,"20200201","presidente hayes",1
"length_transmission_season",2020-07-31,"20200201","san pedro",1
"length_transmission_season",2020-08-31,"20200201","alto paraguay",1
"length_transmission_season",2020-08-31,"20200201","alto parana",1
"length_transmission_season",2020-08-31,"20200201","amambay",1
"length_transmission_season",2020-08-31,"20200201","asuncion",1
"length_transmission_season",2020-08-31,"20200201","boqueron",1
"length_transmission_season",2020-08-31,"20200201","caaguazu",1
"length_transmission_season",2020-08-31,"20200201","caazapa",1
"length_transmission_season",2020-08-31,"20200201","canindeyu",1
"length_transmission_season",2020-08-31,"20200201","central",1
"length_transmission_season",2020-08-31,"20200201","concepcion",1
"length_transmission_season",2020-08-31,"20200201","cordillera",1
"length_transmission_season",2020-08-31,"20200201","guaira",1
"length_transmission_season",2020-08-31,"20200201","itapua",0
"length_transmission_season",2020-08-31,"20200201","misiones",0
"length_transmission_season",2020-08-31,"20200201","neembucu",1
"length_transmission_season",2020-08-31,"20200201","paraguari",1
"length_transmission_season",2020-08-31,"20200201","presidente hayes",1
"length_transmission_season",2020-08-31,"20200201","san pedro",1
