"parametername","initdate","tsdatetime","areaid","tsvalue_ensemble_01","tsstd_ensemble_01","tsvalue_ensemble_02","tsstd_ensemble_02","tsvalue_ensemble_03","tsstd_ensemble_03","tsvalue_ensemble_04","tsstd_ensemble_04","tsvalue_ensemble_05","tsstd_ensemble_05","tsvalue_ensemble_06","tsstd_ensemble_06","tsvalue_ensemble_07","tsstd_ensemble_07","tsvalue_ensemble_08","tsstd_ensemble_08","tsvalue_ensemble_09","tsstd_ensemble_09","tsvalue_ensemble_10","tsstd_ensemble_10","tsvalue_ensemble_11","tsstd_ensemble_11","tsvalue_ensemble_12","tsstd_ensemble_12","tsvalue_ensemble_13","tsstd_ensemble_13","tsvalue_ensemble_14","tsstd_ensemble_14","tsvalue_ensemble_15","tsstd_ensemble_15","tsvalue_ensemble_16","tsstd_ensemble_16","tsvalue_ensemble_17","tsstd_ensemble_17","tsvalue_ensemble_18","tsstd_ensemble_18","tsvalue_ensemble_19","tsstd_ensemble_19","tsvalue_ensemble_20","tsstd_ensemble_20","tsvalue_ensemble_21","tsstd_ensemble_21","tsvalue_ensemble_22","tsstd_ensemble_22","tsvalue_ensemble_23","tsstd_ensemble_23","tsvalue_ensemble_24","tsstd_ensemble_24","tsvalue_ensemble_25","tsstd_ensemble_25","tsvalue_ensemble_26","tsstd_ensemble_26","tsvalue_ensemble_27","tsstd_ensemble_27","tsvalue_ensemble_28","tsstd_ensemble_28","tsvalue_ensemble_29","tsstd_ensemble_29","tsvalue_ensemble_30","tsstd_ensemble_30","tsvalue_ensemble_31","tsstd_ensemble_31","tsvalue_ensemble_32","tsstd_ensemble_32","tsvalue_ensemble_33","tsstd_ensemble_33","tsvalue_ensemble_34","tsstd_ensemble_34","tsvalue_ensemble_35","tsstd_ensemble_35","tsvalue_ensemble_36","tsstd_ensemble_36","tsvalue_ensemble_37","tsstd_ensemble_37","tsvalue_ensemble_38","tsstd_ensemble_38","tsvalue_ensemble_39","tsstd_ensemble_39","tsvalue_ensemble_40","tsstd_ensemble_40","tsvalue_ensemble_41","tsstd_ensemble_41","tsvalue_ensemble_42","tsstd_ensemble_42"
"predicted_dengue_incidence","20201201",2021-01-31,"alto paraguay",10.5941823202295,0.162612107705802,10.5478628558351,0.162214357867536,10.6916807027472,0.163251292218177,10.8834518777027,0.16406798750772,11.1848726420489,0.164870671216048,10.6362806180114,0.162603945819116,10.7468943713607,0.163734385840623,10.6310555691319,0.162670000420592,10.8157240652521,0.163624738983745,10.7740389467509,0.162858933638392,10.5155841525665,0.162111120785473,10.7445505070742,0.163015760063225,10.6716197786507,0.162907878790129,10.7275955710802,0.16305982233828,10.958213858719,0.163905700021776,10.6672048955195,0.162892516372622,10.5852101215468,0.162104016840665,10.5261015771067,0.161926367941391,10.3362080736337,0.161423703205335,10.4693661002921,0.161750184816309,10.824760215443,0.164068387183528,10.7612806799123,0.162999813451194,10.5832467765266,0.161813471439973,10.7470192922919,0.164087574961143,10.9799280602672,0.163493284075269,10.6078779417581,0.161921157504654,10.6679883150527,0.162832500411803,10.4871355968592,0.162238188142916,10.5429986905533,0.161648406918688,10.4305742308366,0.161877557933461,10.6766766964063,0.162317845815056,10.6881710468895,0.162107287410454,10.5832298952487,0.162624626390107,10.7726007939982,0.162566697196232,10.9057073822829,0.163435485113918,10.4794960182475,0.161921176340609,10.789076921289,0.162758525574889,10.4319196092242,0.161555685969082,10.2662540253601,0.161293830694414,10.532218808877,0.162406379196389,10.5338446905125,0.162813353933589,10.676198356489,0.16308651410502
"predicted_dengue_incidence","20201201",2021-01-31,"alto parana",0.43001866943215,0.170872257910565,0.421405059566567,0.170564183512617,0.453875971349176,0.171456507600004,0.449331831769606,0.171288143599676,0.380802268282071,0.170865430811006,0.457040221111843,0.17089307834418,0.434475386523818,0.170801474593661,0.476104437688337,0.171011233044561,0.423847734230844,0.170961253133111,0.461839866305927,0.171347905574108,0.39658536638604,0.170550706073,0.489434046564953,0.171184492163676,0.43098197324068,0.170565667304089,0.421629807755794,0.170767312123514,0.455559807746139,0.171288732025179,0.440088574797312,0.171046593174802,0.464468434706642,0.170737744475402,0.439482268564802,0.170557285073329,0.418957547901374,0.171180077442947,0.46101053135309,0.170667340440861,0.444281272487616,0.170961059452431,0.4538816303631,0.170933565254676,0.431427056711761,0.17045637250796,0.448711683124786,0.170731990393723,0.464920012988136,0.170663822207897,0.476792513927266,0.170880460435074,0.437763025673974,0.170712459385985,0.398899090741069,0.170974169412029,0.415345600220997,0.170361636704183,0.426541945811801,0.170610051040614,0.426625641178652,0.170513238546631,0.446319013391033,0.170999327576235,0.42829178431994,0.170573488879869,0.457463240115246,0.17104738056562,0.420804072497836,0.170370321118337,0.435358477845932,0.170455182228161,0.428401948192362,0.170529564718608,0.416955433596047,0.171075508445918,0.422957990405803,0.170994654249408,0.410738268256836,0.17067592074936,0.438965961049366,0.171647955049579,0.438074942583252,0.170552482681757
"predicted_dengue_incidence","20201201",2021-01-31,"amambay",0.822135891593613,0.165385700146744,0.825387313072351,0.165497470480917,0.880309241493756,0.165801145894355,0.867318103389989,0.165636776984685,0.802438114142779,0.165435479812263,0.856831429534476,0.165662988188098,0.857337070082425,0.165645443814468,0.869998060966414,0.165698897281691,0.854384245312721,0.165807043045666,0.90085901545799,0.166117656625469,0.842731805858012,0.165611822707434,0.876533094341872,0.16592718163676,0.859562628163689,0.165786381404548,0.871948071365475,0.165835141829614,0.887668091037732,0.166029563100812,0.862645339959635,0.165725747708279,0.825676278617848,0.165710646447213,0.871145310859891,0.166127719045411,0.82932805558249,0.16530391832878,0.848770443593725,0.165662612597114,0.832139474435748,0.165436012842319,0.888361346353038,0.166024390727953,0.829925932868636,0.166043040881983,0.871768363529311,0.165768006249895,0.880931598233345,0.166138027449053,0.865319378173298,0.166146994001672,0.876904233356654,0.166006578270673,0.809444768721999,0.16529241879441,0.815541650175679,0.165881412404756,0.822542202305292,0.165472103207375,0.879925089287231,0.166328222063464,0.828104838464017,0.165478098344321,0.828571561537511,0.165490600340171,0.869141264048435,0.166178805728093,0.848503975165918,0.166746061201573,0.829467061398444,0.165663789763743,0.868302153838027,0.16580587268815,0.864117770629595,0.165759569474115,0.841164336370143,0.165395486895549,0.822650952253888,0.165372616064326,0.844677199938337,0.165469662342507,0.86483212704127,0.165916848057144
"predicted_dengue_incidence","20201201",2021-01-31,"asuncion",44.8673712930419,0.17236490887572,44.5940122404903,0.172466023878728,45.9574057031532,0.172791357751209,44.2135679873976,0.172241010358712,42.7974811277592,0.172064277800446,44.8882706299024,0.172452163708726,43.5154217032976,0.172038358105972,44.324655329233,0.172146920532998,44.041377287868,0.172331454506853,43.9000644566971,0.172064036906808,42.5633341260852,0.172080552793298,45.869123759124,0.172788056420216,43.5131439258778,0.172005906043217,43.5436074608325,0.172061576764966,44.2743619322789,0.172388496771592,43.756596042496,0.172075155963629,44.4324367645021,0.172356551962703,43.3969052245216,0.172368849278113,42.6886699693192,0.172208074025479,43.9689650268443,0.172274984990969,44.2612476692418,0.172257625238163,44.3845548525291,0.172307776380141,42.7424425728727,0.172464154960412,44.2567290746348,0.172282299119406,44.6860304847326,0.172267468193209,44.2117554715108,0.172213984503153,44.7773484709393,0.172330157783421,42.5230027206036,0.172115586097547,42.3986532927647,0.172271009368546,44.1831440313473,0.172192290607622,42.8654395434498,0.172019292832527,43.9050386120359,0.172080524446634,43.5528231815057,0.172016164016014,45.8881165859143,0.172909764145629,43.7946524473185,0.172281959664479,43.590448643092,0.172099416324764,43.7819093713715,0.172231093784241,42.5243598221741,0.172390380393358,42.6873564012764,0.172288630494066,43.3847626916047,0.172026355189073,42.8130381018831,0.172107504037262,44.7141997730455,0.172363339768687
"predicted_dengue_incidence","20201201",2021-01-31,"boqueron",1.22785651729897,0.171683490740438,1.20635176312096,0.171209824582824,1.23175528465054,0.171580256772532,1.20734334960409,0.171358379341435,1.25260609807117,0.172026391678041,1.21548769303654,0.171471555461824,1.20862652915447,0.171821690828692,1.22015641391281,0.171453922453094,1.26960749636058,0.172472149907285,1.22290425135453,0.171355198784501,1.1116209127075,0.170929644576762,1.25160676809758,0.171965752090329,1.19365494944809,0.17147275814429,1.2162409980784,0.171524730911853,1.23808533786516,0.171919089995676,1.18021033031839,0.171350670891855,1.21621271150333,0.171817905134935,1.13264616306759,0.1708198713459,1.08930466257055,0.171249371926303,1.15586396563899,0.170884618864399,1.18624456646953,0.171305300701874,1.22007195498747,0.171407706784882,1.17345735198931,0.171001196285488,1.24233259955093,0.172529085510583,1.23928634304743,0.171684230127369,1.18967442553998,0.171200969219262,1.19168332211674,0.171587089126617,1.15547956338911,0.170898563506843,1.15166928419049,0.17089964167697,1.18993237947181,0.171110526537103,1.17690947415946,0.171039722127005,1.20362896432115,0.171170681410304,1.1950902690913,0.171338665381131,1.27970926725239,0.172189039875572,1.24193920764095,0.17182968196213,1.20003712258545,0.171402019790468,1.16712111529262,0.170995811038009,1.09772948289829,0.171037603462471,1.11137439218272,0.170996275399984,1.18274792419325,0.171192111122756,1.11653132276373,0.170928489646293,1.21168830375397,0.171429880847913
"predicted_dengue_incidence","20201201",2021-01-31,"caaguazu",0.367930265007192,0.170465045417132,0.364866447992892,0.170429491321423,0.399442777241125,0.170775250096918,0.390970070942378,0.170764689590448,0.326120289043611,0.170806708902427,0.403323561660381,0.170545992251936,0.358890556482248,0.170548306259167,0.415091918660516,0.170629589284609,0.366005391319333,0.170552795418789,0.399019222734616,0.170673599526927,0.344898593414091,0.170502986418213,0.428947841651931,0.170788992194316,0.377408537526759,0.170416929435914,0.367753963824201,0.170472811969177,0.40574290936597,0.170887295997006,0.37900598376886,0.170547402708268,0.390083497733541,0.170467963381186,0.371724739787175,0.170419341674723,0.349881514293724,0.170736138897199,0.399460741079999,0.170542322748333,0.392905731623378,0.170585739145818,0.398732561618082,0.170591738348284,0.369542177436984,0.170683402625073,0.401583516099946,0.170534905265014,0.415526746283423,0.170720823404046,0.407681110269562,0.170584492329737,0.388664460120826,0.170500763348304,0.33877157028666,0.170672826006138,0.352710513307468,0.170527307744894,0.376584649220881,0.170408247092702,0.367444315310412,0.170408131885191,0.383126203549424,0.170588799961938,0.362967989530745,0.170406600974552,0.404936799946325,0.170618553358349,0.382842163918103,0.170668374007935,0.35878643410647,0.170436150794561,0.371101364338276,0.170481621176695,0.357453467894262,0.170484816867407,0.356175681925577,0.170631294812725,0.353513087801762,0.170511385942277,0.362300976474102,0.170795310793739,0.383543211166837,0.170435394183072
"predicted_dengue_incidence","20201201",2021-01-31,"caazapa",8.84313837574821,0.172863492794177,8.77784732861143,0.172719904466058,8.93414772012399,0.173078267134587,8.72343926968085,0.173245857148997,8.40786670515963,0.173051857924731,8.78307290132105,0.172843585406642,8.6189548268187,0.17292878637808,8.96672033985199,0.172939451936832,8.65288429982694,0.173235464793357,8.79875540991119,0.173105234105329,8.4080831182177,0.172972509185634,9.08504510437639,0.173216382993358,8.62454837966451,0.172809765885709,8.61289266172672,0.17295456235199,8.78688710087137,0.17336345376616,8.69110857685884,0.173019224347225,8.82690997680565,0.172932104958032,8.66830789135423,0.1727068748756,8.56305011535838,0.173057814894199,8.91651323665852,0.172810487541469,8.82897934531477,0.173057653816459,8.76429817005623,0.173098495164355,8.67766265521104,0.172740638561565,8.72242489679118,0.172884890845515,8.8506819271151,0.172788061546835,8.93411908330666,0.172865716320831,8.65785765508741,0.172861956561186,8.47409844653213,0.17307245347712,8.53406161250238,0.172760316642718,8.74340122715989,0.172779358081909,8.54642635370679,0.172799023597217,8.66919819453805,0.173079379012558,8.64102473775912,0.172825998640173,8.94794342037125,0.173361253544504,8.61003027262191,0.172716217482278,8.74848244114786,0.172716624043399,8.66517850945711,0.172727187469438,8.50201516456109,0.17307238303486,8.60664179309922,0.173003749687978,8.57883251618578,0.172918940748735,8.64780474126865,0.173250430816956,8.71805254157589,0.172746797098705
"predicted_dengue_incidence","20201201",2021-01-31,"canindeyu",0.511109580120371,0.156397407439637,0.511517320712334,0.156284131067743,0.550722974559283,0.156428622692602,0.550781490377039,0.156107309947028,0.468629521297883,0.157099794705485,0.545939978727229,0.15602563741149,0.534264913857878,0.156122260700793,0.547999707671065,0.156002478174146,0.508859823246136,0.156228121822569,0.562966488624789,0.156130003363801,0.514179519996225,0.156167843063516,0.579562086401857,0.155769553243474,0.550621021703599,0.155828265241478,0.537692739228838,0.155958372033642,0.557785459516117,0.156033675170899,0.537234695508424,0.156187565850515,0.540204747446263,0.15590611781633,0.567997678676564,0.155786251813681,0.521405993727494,0.156645789411741,0.529666801863878,0.156055590007495,0.523158560673732,0.156245714825877,0.562572270735241,0.155837236087117,0.517062873164878,0.156403478167896,0.564185968348635,0.155807123597486,0.561805716722282,0.155896187854567,0.552549164436416,0.155861298582835,0.550352148164948,0.155826286257824,0.492388900410749,0.156730602647459,0.508297641037546,0.156407581880567,0.511100353738219,0.156221512258803,0.550381038533138,0.155893918316441,0.527484269102892,0.156130144343237,0.518094590767162,0.156121175922015,0.537774071654611,0.155889584922684,0.525884776100985,0.156683871709951,0.51586519178825,0.156183913595769,0.538499704880007,0.155990741199971,0.540803385976819,0.156097544760772,0.525396092473766,0.156381001557228,0.50815705491472,0.156328383868491,0.538892100553366,0.156651858161482,0.542966045848304,0.155909275006298
"predicted_dengue_incidence","20201201",2021-01-31,"central",1.42014343204274,0.159181612862375,1.39098238298499,0.158471646128391,1.46712382439643,0.159755979744497,1.37532922963791,0.159380457227192,1.30371300941257,0.158363153828686,1.39284311828555,0.158723625764929,1.34385248150499,0.15886678589444,1.39966208697739,0.158978294203489,1.36733464145265,0.159703623594428,1.37182635590995,0.158904483789628,1.29717624136544,0.158212917604938,1.47750846013525,0.159977578585783,1.35378468737078,0.15869403325059,1.34906800638903,0.158954460210628,1.38282302367783,0.159754622833476,1.3614146579131,0.159018383209572,1.39154435044194,0.159499725801615,1.3501016017059,0.158127442097279,1.31381847261779,0.158390395692097,1.39068306391102,0.15851418469023,1.39996311365259,0.159489942120979,1.38685017206387,0.159607636718119,1.3242597899523,0.15803053826552,1.38127563271112,0.159370756723465,1.40188355644777,0.158868590105317,1.39682836376458,0.158635082180375,1.39367312896349,0.158957502750114,1.30769382522341,0.158473543493528,1.30228751043215,0.158046316244293,1.38728401083894,0.158679014824027,1.31422414738096,0.158239207381018,1.36045311677045,0.158951433086871,1.35231106949735,0.158742038931943,1.4515784997609,0.15988198269916,1.3612544628568,0.15824254617999,1.36005319355355,0.158378708300099,1.36359338849309,0.158213110259377,1.30404433855221,0.158132410908923,1.32159250144243,0.158358262699377,1.34701144883079,0.158825048941719,1.32347592726176,0.158707992519685,1.39482853620769,0.158650746473694
"predicted_dengue_incidence","20201201",2021-01-31,"concepcion",0.547582719657768,0.164460797365491,0.546547731081377,0.164345417463545,0.598180432466331,0.165527345621209,0.597701528100179,0.165342815076252,0.547009035781367,0.164485416372127,0.577129870259436,0.164742258539281,0.572995225164764,0.16518196256699,0.598322976765753,0.165088102929719,0.58696466436397,0.164969192920702,0.611048067036121,0.165393906583149,0.562100094288615,0.164660978657899,0.587942399808606,0.164980117134651,0.579881877958407,0.164817957005667,0.584689687472275,0.165071298376075,0.613457668693656,0.1658827168418,0.578721018227882,0.164987198169647,0.547025314411485,0.164413544813992,0.57883623160291,0.164762844744078,0.536510414375609,0.164335354222755,0.560667650972503,0.164480077681243,0.574801501760506,0.165107566721249,0.60967309026968,0.165474581626624,0.553494506390346,0.164434189589466,0.58483190860781,0.164957930692738,0.592380151299796,0.164968314321384,0.576360150166199,0.164707469609865,0.595323822504929,0.165256451480453,0.537773790982736,0.164461191378758,0.532782256317195,0.164254088933398,0.54711805001436,0.164406883441136,0.57945169541997,0.164771333584357,0.554160135914775,0.164432517497112,0.545176636249696,0.164441354459116,0.593832754447494,0.165067531227737,0.584294147964947,0.164927561173435,0.550005585714081,0.164363738116582,0.589955816904304,0.164863990697233,0.571542115971142,0.164592065428299,0.54329438181789,0.16435705074788,0.544327420524016,0.164442213670634,0.551970639773145,0.164728725265924,0.581233352702018,0.164856589314411
