"parametername","tsdatetime","initdate","areaid","tsvalue_ensemble_mean"
"length_transmission_season",2020-08-31,"20200701","alto paraguay",0
"length_transmission_season",2020-08-31,"20200701","alto parana",0
"length_transmission_season",2020-08-31,"20200701","amambay",0
"length_transmission_season",2020-08-31,"20200701","asuncion",1
"length_transmission_season",2020-08-31,"20200701","boqueron",0
"length_transmission_season",2020-08-31,"20200701","caaguazu",0
"length_transmission_season",2020-08-31,"20200701","caazapa",0
"length_transmission_season",2020-08-31,"20200701","canindeyu",0
"length_transmission_season",2020-08-31,"20200701","central",1
"length_transmission_season",2020-08-31,"20200701","concepcion",0
"length_transmission_season",2020-08-31,"20200701","cordillera",0
"length_transmission_season",2020-08-31,"20200701","guaira",0
"length_transmission_season",2020-08-31,"20200701","itapua",0
"length_transmission_season",2020-08-31,"20200701","misiones",0
"length_transmission_season",2020-08-31,"20200701","neembucu",0
"length_transmission_season",2020-08-31,"20200701","paraguari",0
"length_transmission_season",2020-08-31,"20200701","presidente hayes",0
"length_transmission_season",2020-08-31,"20200701","san pedro",0
"length_transmission_season",2020-09-30,"20200701","alto paraguay",0
"length_transmission_season",2020-09-30,"20200701","alto parana",0
"length_transmission_season",2020-09-30,"20200701","amambay",0
"length_transmission_season",2020-09-30,"20200701","asuncion",1
"length_transmission_season",2020-09-30,"20200701","boqueron",0
"length_transmission_season",2020-09-30,"20200701","caaguazu",0
"length_transmission_season",2020-09-30,"20200701","caazapa",0
"length_transmission_season",2020-09-30,"20200701","canindeyu",0
"length_transmission_season",2020-09-30,"20200701","central",1
"length_transmission_season",2020-09-30,"20200701","concepcion",0
"length_transmission_season",2020-09-30,"20200701","cordillera",0
"length_transmission_season",2020-09-30,"20200701","guaira",0
"length_transmission_season",2020-09-30,"20200701","itapua",0
"length_transmission_season",2020-09-30,"20200701","misiones",0
"length_transmission_season",2020-09-30,"20200701","neembucu",0
"length_transmission_season",2020-09-30,"20200701","paraguari",0
"length_transmission_season",2020-09-30,"20200701","presidente hayes",0
"length_transmission_season",2020-09-30,"20200701","san pedro",0
"length_transmission_season",2020-10-31,"20200701","alto paraguay",0
"length_transmission_season",2020-10-31,"20200701","alto parana",0
"length_transmission_season",2020-10-31,"20200701","amambay",0
"length_transmission_season",2020-10-31,"20200701","asuncion",1
"length_transmission_season",2020-10-31,"20200701","boqueron",0
"length_transmission_season",2020-10-31,"20200701","caaguazu",0
"length_transmission_season",2020-10-31,"20200701","caazapa",0
"length_transmission_season",2020-10-31,"20200701","canindeyu",0
"length_transmission_season",2020-10-31,"20200701","central",1
"length_transmission_season",2020-10-31,"20200701","concepcion",0
"length_transmission_season",2020-10-31,"20200701","cordillera",0
"length_transmission_season",2020-10-31,"20200701","guaira",0
"length_transmission_season",2020-10-31,"20200701","itapua",0
"length_transmission_season",2020-10-31,"20200701","misiones",0
"length_transmission_season",2020-10-31,"20200701","neembucu",0
"length_transmission_season",2020-10-31,"20200701","paraguari",0
"length_transmission_season",2020-10-31,"20200701","presidente hayes",0
"length_transmission_season",2020-10-31,"20200701","san pedro",0
"length_transmission_season",2020-11-30,"20200701","alto paraguay",1
"length_transmission_season",2020-11-30,"20200701","alto parana",1
"length_transmission_season",2020-11-30,"20200701","amambay",0
"length_transmission_season",2020-11-30,"20200701","asuncion",1
"length_transmission_season",2020-11-30,"20200701","boqueron",0
"length_transmission_season",2020-11-30,"20200701","caaguazu",0
"length_transmission_season",2020-11-30,"20200701","caazapa",0
"length_transmission_season",2020-11-30,"20200701","canindeyu",0
"length_transmission_season",2020-11-30,"20200701","central",1
"length_transmission_season",2020-11-30,"20200701","concepcion",0
"length_transmission_season",2020-11-30,"20200701","cordillera",0
"length_transmission_season",2020-11-30,"20200701","guaira",0
"length_transmission_season",2020-11-30,"20200701","itapua",0
"length_transmission_season",2020-11-30,"20200701","misiones",0
"length_transmission_season",2020-11-30,"20200701","neembucu",0
"length_transmission_season",2020-11-30,"20200701","paraguari",0
"length_transmission_season",2020-11-30,"20200701","presidente hayes",0
"length_transmission_season",2020-11-30,"20200701","san pedro",0
"length_transmission_season",2020-12-31,"20200701","alto paraguay",1
"length_transmission_season",2020-12-31,"20200701","alto parana",1
"length_transmission_season",2020-12-31,"20200701","amambay",0
"length_transmission_season",2020-12-31,"20200701","asuncion",1
"length_transmission_season",2020-12-31,"20200701","boqueron",0
"length_transmission_season",2020-12-31,"20200701","caaguazu",0
"length_transmission_season",2020-12-31,"20200701","caazapa",0
"length_transmission_season",2020-12-31,"20200701","canindeyu",0
"length_transmission_season",2020-12-31,"20200701","central",1
"length_transmission_season",2020-12-31,"20200701","concepcion",0
"length_transmission_season",2020-12-31,"20200701","cordillera",0
"length_transmission_season",2020-12-31,"20200701","guaira",0
"length_transmission_season",2020-12-31,"20200701","itapua",0
"length_transmission_season",2020-12-31,"20200701","misiones",0
"length_transmission_season",2020-12-31,"20200701","neembucu",0
"length_transmission_season",2020-12-31,"20200701","paraguari",1
"length_transmission_season",2020-12-31,"20200701","presidente hayes",0
"length_transmission_season",2020-12-31,"20200701","san pedro",0
"length_transmission_season",2021-01-31,"20200701","alto paraguay",1
"length_transmission_season",2021-01-31,"20200701","alto parana",1
"length_transmission_season",2021-01-31,"20200701","amambay",1
"length_transmission_season",2021-01-31,"20200701","asuncion",1
"length_transmission_season",2021-01-31,"20200701","boqueron",1
"length_transmission_season",2021-01-31,"20200701","caaguazu",0
"length_transmission_season",2021-01-31,"20200701","caazapa",0
"length_transmission_season",2021-01-31,"20200701","canindeyu",0
"length_transmission_season",2021-01-31,"20200701","central",1
"length_transmission_season",2021-01-31,"20200701","concepcion",1
"length_transmission_season",2021-01-31,"20200701","cordillera",1
"length_transmission_season",2021-01-31,"20200701","guaira",1
"length_transmission_season",2021-01-31,"20200701","itapua",0
"length_transmission_season",2021-01-31,"20200701","misiones",0
"length_transmission_season",2021-01-31,"20200701","neembucu",1
"length_transmission_season",2021-01-31,"20200701","paraguari",1
"length_transmission_season",2021-01-31,"20200701","presidente hayes",1
"length_transmission_season",2021-01-31,"20200701","san pedro",1
