"parametername","initdate","tsdatetime","areaid","tsvalue_ensemble_01","tsvalue_ensemble_02","tsvalue_ensemble_03","tsvalue_ensemble_04","tsvalue_ensemble_05","tsvalue_ensemble_06","tsvalue_ensemble_07","tsvalue_ensemble_08","tsvalue_ensemble_09","tsvalue_ensemble_10","tsvalue_ensemble_11","tsvalue_ensemble_12","tsvalue_ensemble_13","tsvalue_ensemble_14","tsvalue_ensemble_15","tsvalue_ensemble_16","tsvalue_ensemble_17","tsvalue_ensemble_18","tsvalue_ensemble_19","tsvalue_ensemble_20","tsvalue_ensemble_21","tsvalue_ensemble_22","tsvalue_ensemble_23","tsvalue_ensemble_24","tsvalue_ensemble_25","tsvalue_ensemble_26","tsvalue_ensemble_27","tsvalue_ensemble_28","tsvalue_ensemble_29","tsvalue_ensemble_30","tsvalue_ensemble_31","tsvalue_ensemble_32","tsvalue_ensemble_33","tsvalue_ensemble_34","tsvalue_ensemble_35","tsvalue_ensemble_36","tsvalue_ensemble_37","tsvalue_ensemble_38","tsvalue_ensemble_39","tsvalue_ensemble_40","tsvalue_ensemble_41","tsvalue_ensemble_42"
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"alto paraguay",94.2246668041147,94.8144986587171,93.5164454808985,93.4404498589306,93.390900308233,96.1548905385347,98.4366381107957,88.1053067356767,95.1739766503357,94.3560037373556,93.53082937644,98.2165808285904,91.0476998063675,90.7390307669598,95.9975487970701,93.5563826231606,93.5574138043642,94.8954425922051,95.1622328595161,92.8226929989103,96.3479058447106,99.9007533727049,93.4813267370865,94.0588792740183,97.141890569675,93.430359530432,100.885832144703,96.8061893183799,96.877997070122,101.014619577604,95.7018945320347,92.1392131947802,99.8643435655878,92.5674674697499,95.849630852488,97.533847045804,94.0465586509567,97.1421176682143,99.3219566988382,96.2036154604941,91.5875661479303,95.6338341462068
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"alto parana",0.433282629112569,0.448751862119237,0.426888157379831,0.435428404165681,0.469542759436627,0.50830006795829,0.511026546055106,0.417897116589784,0.463015373078992,0.513473942283078,0.505058441301048,0.502710002154641,0.471182513786733,0.392114060077859,0.494966919095942,0.48293713984155,0.435094913747238,0.487159713907645,0.565772584171847,0.406253145117057,0.471838631757117,0.537984700120581,0.430047612986488,0.447573349015154,0.464351553400019,0.505614068851843,0.546960558100373,0.445192451644341,0.470820860898576,0.50892383432969,0.484489127980412,0.481083936892367,0.534778999885433,0.460384769068067,0.494093509535155,0.52765961576968,0.487276586598653,0.50476591023767,0.514893272480785,0.50724415857277,0.438649245239751,0.461901948056883
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"amambay",3.05807279151755,3.19398705319121,3.08512365263711,2.9386598143155,3.09849391775737,3.2492636494495,3.22307450070713,2.93642319711331,3.21130953052121,3.20805259798403,3.26750839812073,3.26484782090383,3.03763885031453,2.82661660303437,3.18061122060477,3.13938050459325,3.20329103325067,3.29327462572891,3.27192895435225,2.99939506469403,3.17822980356014,3.4454431165622,3.010773001538,3.18869601455658,3.19199499333116,3.14611080979706,3.40265775842914,3.14003627349519,3.22359314389689,3.34758013500558,3.15752498139622,3.22466523865767,3.35650155430305,3.16154642420709,3.1404876140375,3.3527500894997,3.19314570333259,3.24839654981536,3.26871789752687,3.29844095360662,3.04577892442423,3.16248849391596
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"asuncion",576.583264568983,570.680786745977,560.373710428025,570.811589125492,588.448769927836,607.715939845732,600.38681593704,551.550472703761,589.819447757953,600.971954322051,589.323420813908,597.193191101554,575.6459131626,548.691110904117,620.931372506767,583.955608159533,602.205304134102,594.254282982675,619.455450729203,556.299922691815,585.146196580241,628.631632875313,568.839247260727,572.195619505404,589.441753433129,599.919728983639,614.985630980408,580.76366774495,583.267726903861,601.741574734048,597.127731860143,586.883719515849,602.90416982704,585.062401808902,581.732312605263,606.21108173101,590.807825802927,610.128420740669,606.159935936445,593.842222121934,600.172130215134,597.560040085874
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"boqueron",123.458899809848,124.240407479938,123.437255963053,124.878705161293,125.901927300283,128.831793711637,130.096163081106,115.254422397238,128.163292864065,126.869520673772,127.61010477018,132.498451745333,123.394007275421,119.586841197053,130.668615567676,124.266081289125,126.939297485823,126.016191373522,127.957027195738,121.879373873401,126.495063714808,132.757178445476,120.970799240855,125.558876900716,125.999913410311,123.691498133605,131.936596892509,129.907207793773,124.788243366339,127.724631376708,123.684751785704,123.788820361789,132.6423233594,124.336718086484,122.322492731421,129.744111807682,127.321796927818,127.662108416656,134.380860970754,125.960256919284,125.087740399827,126.410288788264
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"caaguazu",0.300529912902458,0.300551401305882,0.281863277163543,0.297876538990456,0.334464830245944,0.385877907606821,0.373683051486638,0.266446986459609,0.32458207530725,0.369165164928596,0.359521420529997,0.375210203171158,0.337712293010984,0.252469523910197,0.392989223124577,0.341583262894054,0.322771753870662,0.354754475913525,0.404568209611043,0.271184821496483,0.332972627040333,0.410904044139217,0.303738971744628,0.309413026946857,0.341528042851416,0.371390544411477,0.40246476552356,0.314377955892538,0.340701215219829,0.369440001095952,0.353211605838298,0.339637289969664,0.383936289124779,0.351728464972914,0.343736839663864,0.382387991121082,0.343435481541772,0.38229285595095,0.375110048370035,0.374401040637429,0.330101152935948,0.340906587672292
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"caazapa",0.321962089761834,0.324519875011431,0.286397245544549,0.307727708301165,0.338194191690703,0.383912628454395,0.384095651458318,0.284030180749073,0.350467000720443,0.369033547928806,0.348012607229544,0.360270142154785,0.316924588186717,0.281677980593705,0.408840873174855,0.333649345241719,0.35949588399474,0.362442460456298,0.424579447799357,0.287347377707716,0.355407980674389,0.419499175084596,0.313966220906679,0.307353435608569,0.346295744095542,0.373201600678629,0.401569218444021,0.328651802873303,0.326076680409276,0.381815601473713,0.371571576845688,0.344853068869211,0.391049155834894,0.334985654430416,0.347859968541282,0.398360895408025,0.366797637573868,0.378494737249493,0.38088278271414,0.367626117937396,0.378228468570277,0.369504075566182
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"canindeyu",0.152167935452223,0.175312600402273,0.16668186277321,0.15180090124161,0.192074634503442,0.213796999194275,0.224086771344011,0.136869206382247,0.187822094520869,0.222074182588235,0.23524705497362,0.218890540490732,0.183222801241373,0.114122690113952,0.213221232356173,0.200869188769184,0.156321911586441,0.20518563839412,0.272585601047917,0.142414901767348,0.171105832972724,0.252852182482091,0.142552040345613,0.17446489587431,0.17108768380169,0.215382052974098,0.252777225728977,0.158624281997196,0.187487523472238,0.198703081829648,0.201907536344198,0.222601109239182,0.25107946314553,0.188715438065457,0.194770377161211,0.215969536181302,0.194081797115706,0.191952278456416,0.22177093610924,0.231976188689672,0.159960088128328,0.169888462167319
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"central",38.3881290192212,37.8169750809389,37.1615818078064,37.9166164535649,39.1384054079786,40.6533897051769,40.0955669904045,36.6086234886062,39.2667690725063,40.2499711149183,39.3898034680849,39.9665319269809,38.2994779890924,36.4587356839303,41.5077948563017,39.0984917124162,40.2887829521589,39.6441482693401,41.4873418030111,36.9217158770488,39.0772790456826,41.9479962516129,37.7858489104397,37.8797162246613,39.4155515505319,40.1528030888589,41.1518668753351,38.7462981503547,38.9038245661847,40.2304794500792,39.9218934703541,39.2613140081849,40.3103472047037,39.0117630658713,38.9411658341628,40.5500390955631,39.5100309504015,41.0494279029917,40.6555120519746,39.683205438602,40.3445852431606,40.0243879689268
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"concepcion",0.453506721071215,0.474360779892148,0.456096996208314,0.425461434182688,0.461796848201735,0.492791480311314,0.505341601812747,0.390487727121769,0.498337357324779,0.489828729466936,0.500244303196993,0.515817483589582,0.423139305954324,0.359383132901435,0.512771634652737,0.461348242212243,0.481917283871287,0.49960301472284,0.509404534702769,0.423062900332447,0.491722797007191,0.55326619896251,0.44325163358491,0.473751835548854,0.504693268358326,0.472909886143891,0.555629808671133,0.491043669399877,0.514383681605925,0.548438324613267,0.486491125019755,0.490851127142993,0.540886721477905,0.475327442437257,0.479281498357097,0.538277367653046,0.495358960426546,0.515454400362599,0.538340962103678,0.521630890367751,0.466575170489071,0.489808855559594
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"cordillera",3.29489374254439,3.26392297005541,3.19482759812505,3.22954242997844,3.37707116145384,3.5119979317325,3.5135295785232,3.13553770879223,3.3951090066132,3.46817389099784,3.40806623229106,3.48159297817228,3.3466162792346,3.06974817220104,3.54698053007843,3.40344180912716,3.42563967581977,3.43465267710755,3.63102153005039,3.17871144896688,3.36950113691058,3.67920214459658,3.25691923574511,3.29262513529905,3.40032604555484,3.48438932746074,3.59075569372189,3.35775383929056,3.40804722232241,3.45084946560445,3.43423129031697,3.43634054047982,3.5259784205071,3.38579589883988,3.37053588875995,3.51115351070732,3.40587611170351,3.54829193394168,3.53987300882588,3.48068699765886,3.4377503333559,3.43268330023403
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"guaira",3.9434058516377,3.9571851212322,3.86428346975015,3.92853625432352,4.04352855146909,4.21088820630843,4.19563238779861,3.83171378306785,4.03666898103494,4.16516328576359,4.10196789531686,4.15670270511583,4.03319371557815,3.79569800917313,4.26381056143721,4.06513378227977,4.04243962557701,4.10462308389392,4.34621982357371,3.83584547194268,4.06984540775864,4.33246924391811,3.94803398874103,3.9529669739799,4.06375207068698,4.17304989397668,4.27717634483158,3.99927672834273,4.05478940342126,4.18259497143839,4.12557395709515,4.05763870953581,4.23807485142351,4.0649025087411,4.08904726740974,4.22134227895697,4.10803999372647,4.20556463036903,4.1943711098237,4.16745689321407,4.07973892254538,4.09689056466893
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"itapua",11.9673322421628,12.0800529176849,11.6931266199504,11.8139886009559,12.130693485209,12.4013613822114,12.374671353151,11.708842285149,11.9632651615922,12.4517058015984,12.2236221716964,12.3367771377467,12.0205009779797,11.7055357979767,12.6504828543653,12.099144152668,12.1324717765848,12.3741153699718,12.9718033880205,11.6594968775512,12.2668616664312,12.7325842384117,11.8101378427476,11.843484491755,12.1736482480956,12.3630903698407,12.5128587697494,12.0164088630577,12.031166732381,12.577656144992,12.4024170344247,12.037727659725,12.5629595111746,12.0445017527157,12.2535575539639,12.5780170401243,12.3965866718161,12.4575943472331,12.4358049506506,12.3598560125903,12.3501491055481,12.298058988043
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"misiones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216889655002235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"neembucu",8.13784185451376,8.19171838309334,7.81444009770758,7.97968823577475,8.26905898455148,8.38575785684458,8.38418449079972,7.65769706204361,8.1714841735634,8.40321060056389,8.22958163972063,8.38687535006004,8.1190559677326,7.88434811991199,8.61774276991702,8.14823060024576,8.37087761949412,8.44336526484173,8.7262020582877,7.88413623941542,8.21063728200584,8.80777602869305,7.94452628622362,8.03787254621064,8.19942462642939,8.39552711612293,8.51710507058823,8.15886543010398,7.98169039953333,8.58695853146162,8.43496286004291,8.27304159864714,8.5017261575885,8.15563930435293,8.11477195047349,8.44445666819958,8.32150844038035,8.49944712439807,8.51307343122806,8.31713322651167,8.50377662163678,8.34347999956512
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"paraguari",0.35438272835056,0.34997393713168,0.297040878360107,0.328806286060211,0.361798644013648,0.398327473907656,0.403919229797893,0.290988352289544,0.367477372407988,0.389431231308333,0.368300048123158,0.376793912645192,0.340996878631252,0.312199185975201,0.430864598831982,0.352996862207042,0.387474806414058,0.399292830033761,0.44240404270359,0.305167444203869,0.372834864356772,0.448123069134989,0.33596192859874,0.328216560934777,0.363071996666509,0.388113546887432,0.419025103441139,0.352042574615728,0.343213766828442,0.411317750091136,0.405378980018458,0.372342235549658,0.409053974956977,0.348648451277827,0.352985393709988,0.412771665315694,0.376536840523579,0.408105519387754,0.405022871362984,0.381240471802085,0.420858616054328,0.390292794381197
"predicted_dengue_incidence_lower_bound","20200401",2020-05-31,"presidente hayes",0.391704562776761,0.38009801185666,0.366897115603028,0.366124319145859,0.401483338795203,0.43440667228242,0.441677670064503,0.312008687137227,0.41125608982436,0.414489832646116,0.409173825257423,0.457299985494876,0.390142302684584,0.307973546972193,0.474847477437367,0.394143338304582,0.43008343499504,0.405584146551657,0.452575704544737,0.353488004092457,0.404552377800545,0.495719267794627,0.369711444838936,0.390864598519359,0.42771649231277,0.414028349778455,0.490137846368663,0.434100762070288,0.427974527826669,0.44839933280172,0.414644866845704,0.414811836825301,0.440769685853597,0.419036564372719,0.391604562536754,0.468883949679958,0.408158289805893,0.456373897178224,0.45977114858015,0.425959906490877,0.405417940689206,0.432828033628704
