"areaid","tsdatetime","probq75","probq95","initdate"
"paraguari",2020-05-31,0.693047619047619,1e-06,"20200201"
"presidente hayes",2020-05-31,0.944785714285714,1e-06,"20200201"
"san pedro",2020-05-31,0.999999,0.999999,"20200201"
"alto paraguay",2020-06-30,0.999999,1e-06,"20200201"
"alto parana",2020-06-30,1e-06,1e-06,"20200201"
"amambay",2020-06-30,1e-06,1e-06,"20200201"
"asuncion",2020-06-30,0.999999,1e-06,"20200201"
"boqueron",2020-06-30,0.999999,0.894571428571429,"20200201"
"caaguazu",2020-06-30,1e-06,1e-06,"20200201"
"caazapa",2020-06-30,0.999999,0.999999,"20200201"
"canindeyu",2020-06-30,0.175404761904762,1e-06,"20200201"
"central",2020-06-30,1e-06,1e-06,"20200201"
"concepcion",2020-06-30,0.999999,1e-06,"20200201"
"cordillera",2020-06-30,0.999999,0.832595238095238,"20200201"
"guaira",2020-06-30,0.0520952380952381,1e-06,"20200201"
"itapua",2020-06-30,0.992619047619048,0.116357142857143,"20200201"
"misiones",2020-06-30,0.700309523809524,0.00164288095238095,"20200201"
"neembucu",2020-06-30,0.999999,0.646,"20200201"
"paraguari",2020-06-30,0.998833333333333,1e-06,"20200201"
"presidente hayes",2020-06-30,0.276738095238095,1e-06,"20200201"
"san pedro",2020-06-30,0.999999,0.00292859523809524,"20200201"
"alto paraguay",2020-07-31,0.000905238095238095,1e-06,"20200201"
"alto parana",2020-07-31,1e-06,1e-06,"20200201"
"amambay",2020-07-31,0.00169057142857143,1e-06,"20200201"
"asuncion",2020-07-31,0.214404761904762,1e-06,"20200201"
"boqueron",2020-07-31,0.999999,0.000334,"20200201"
"caaguazu",2020-07-31,0.367714285714286,1e-06,"20200201"
"caazapa",2020-07-31,0.999999,0.816928571428571,"20200201"
"canindeyu",2020-07-31,0.0505238095238095,1e-06,"20200201"
"central",2020-07-31,0.00135785714285714,1e-06,"20200201"
"concepcion",2020-07-31,0.977285714285714,1e-06,"20200201"
"cordillera",2020-07-31,0.999999,1e-06,"20200201"
"guaira",2020-07-31,0.992809476190476,1e-06,"20200201"
"itapua",2020-07-31,0.667714285714286,0.00569047619047619,"20200201"
"misiones",2020-07-31,0.571166666666667,1e-06,"20200201"
"neembucu",2020-07-31,0.999903857142857,0.992476190476191,"20200201"
"paraguari",2020-07-31,0.994785595238095,1e-06,"20200201"
"presidente hayes",2020-07-31,0.71302380952381,1e-06,"20200201"
"san pedro",2020-07-31,0.840833333333333,1e-06,"20200201"
"alto paraguay",2020-08-31,0.999999,1e-06,"20200201"
"alto parana",2020-08-31,0.99888080952381,0.634428571428571,"20200201"
"amambay",2020-08-31,0.0076192380952381,1e-06,"20200201"
"asuncion",2020-08-31,0.441809523809524,1e-06,"20200201"
"boqueron",2020-08-31,0.999999,0.683761904761905,"20200201"
"caaguazu",2020-08-31,0.997380833333333,1e-06,"20200201"
"caazapa",2020-08-31,0.993428571428571,0.358142857142857,"20200201"
"canindeyu",2020-08-31,0.999999,1e-06,"20200201"
"central",2020-08-31,0.872714285714286,1e-06,"20200201"
"concepcion",2020-08-31,0.802047619047619,0.0690714285714286,"20200201"
"cordillera",2020-08-31,0.999999,0.739333333333333,"20200201"
"guaira",2020-08-31,0.989523809523809,1e-06,"20200201"
"itapua",2020-08-31,0.294380952380952,0.000119952380952381,"20200201"
"misiones",2020-08-31,0.448428571428571,0.000810119047619048,"20200201"
"neembucu",2020-08-31,0.999523,0.566142857142857,"20200201"
"paraguari",2020-08-31,0.999951428571428,0.682357142857143,"20200201"
"presidente hayes",2020-08-31,0.989857142857143,0.231904761904762,"20200201"
"san pedro",2020-08-31,0.999999,1e-06,"20200201"
